project_id,equipment_id,name,type,discipline,building,floor,space,status,area_type,equipment_supplier,floor,installing_contractor,location,logistics_category_1,manufacturer,model_name,model_number,phase,serial_number,tranche,vendor,systems,no_tag_date,no_tag_person,l1_red_tag_date,l1_red_tag_person,conditional_yellow_tag_date,conditional_yellow_tag_person,l2_yellow_tag_date,l2_yellow_tag_person,energized_date,energized_person,l3_green_tag_date,l3_green_tag_person,l4_blue_tag_date,l4_blue_tag_person,l5_white_tag_date,l5_white_tag_person,current_stage,current_stage_date,current_stage_person,last_synced
52047,13427818,EDCKUL21DPPDE210,DPP,Electrical,,,BATT RM DE,L1 RED TAG,IT,Eaton,,Eaton,Room DE,,Keter Engineering & Services Sdn Bhd,LIB Power Panel,Not Specified,,Not Specified,4,,KUL21 UPS System,2026-07-13 03:10:28,Nadhirah Mazlan,2026-07-25 00:32:45,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-25 00:32:45,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442594,EDCKUL21DPPDF110,DPP,Electrical,,L1,GEN ROOM DF,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DF,,MYS ENGINEERING SDN BHD,SVS,Not Specified,,Not Specified,4,Sime Darby,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,2026-07-13 08:32:55,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 08:32:55,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,13427819,EDCKUL21DPPDF210,DPP,Electrical,,,BATT RM DF,L1 RED TAG,IT,Eaton,,Eaton,Room DF,,Keter Engineering & Services Sdn Bhd,LIB Power Panel,Not specified,,Not specified,4,,KUL21 UPS System,2026-07-13 03:11:29,Nadhirah Mazlan,2026-07-25 00:32:53,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-25 00:32:53,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442595,EDCKUL21DPPDT110,DPP,Electrical,,L1,GEN ROOM DT1,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DT,,MYS ENGINEERING SDN BHD,SVS,Not Specified,,Not Specified,4,Sime Darby,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,2026-07-13 08:33:06,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 08:33:06,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442596,EDCKUL21DPPDT120,DPP,Electrical,,L1,GEN ROOM DT2,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DT,,MYS ENGINEERING SDN BHD,SVS,Not Specified,,Not Specified,4,Sime Darby,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,2026-07-13 08:33:30,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 08:33:30,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,13427820,EDCKUL21DPPDT210,DPP,Electrical,,,BATT RM DT1,L1 RED TAG,IT,Eaton,,Eaton,Room DT1,,Keter Engineering & Services Sdn Bhd,LIB Power Panel,Not Specified,,Not Specified,4,,KUL21 UPS System,2026-07-13 03:12:49,Nadhirah Mazlan,2026-07-25 00:32:59,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-25 00:32:59,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,13427821,EDCKUL21DPPDT220,DPP,Electrical,,,BATT RM DT2,L1 RED TAG,IT,Eaton,,Eaton,Room DT2,,Keter Engineering & Services Sdn Bhd,LIB Power Panel,Not specified,,Not specified,4,,KUL21 UPS System,2026-07-13 03:13:42,Nadhirah Mazlan,2026-07-25 00:33:05,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-25 00:33:05,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442542,EDCKUL21DSGDA110,DSG,Electrical,,L1,TX BAY DT1-DA,L1 RED TAG,IT,Siemens Malaysia,L1,Siemens Malaysia,"First Floor, TX Dex DT1-DC, DC Building Day 2",,Siemens Medium Voltage Switching Technologies(Wuxi) Ltd,Gas Insulated Metal Enclosed Medium Voltage Switchgears,Gas Insulated Metal Enclosed Medium Voltage Switchgears,,TBW 3010452978-005000/001,4,Siemens,KUL21 MV System,2026-05-08 04:28:47,Aaron Asir,2026-08-03 03:20:48,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-03 03:20:48,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442536,EDCKUL21DSGDB110,DSG,Electrical,,L1,TX BAY DB-DC,L1 RED TAG,IT,Siemens Malaysia,L1,Siemens Malaysia,"First Floor, TX Dex DT1-DC, DC Building Day 2",,Siemens Medium Voltage Switching Technologies(Wuxi) Ltd,Gas Insulated Metal Enclosed Medium Voltage Switchgears,Gas Insulated Metal Enclosed Medium Voltage Switchgears,,TBW 3010452978-004000/001,4,Siemens,KUL21 MV System,2026-05-08 04:28:47,Aaron Asir,2026-08-03 03:21:00,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-03 03:21:00,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442537,EDCKUL21DSGDC110,DSG,Electrical,,L1,TX BAY DB-DC,L1 RED TAG,IT,Siemens Malaysia,L1,Siemens Malaysia,"First Floor, TX Dex DT1-DC, DC Building Day 2",,Siemens Medium Voltage Switching Technologies(Wuxi) Ltd,Gas Insulated Metal Enclosed Medium Voltage Switchgears,Gas Insulated Metal Enclosed Medium Voltage Switchgears,,TBW 3010452978-005000/002,4,Siemens,KUL21 MV System,2026-05-08 04:28:47,Aaron Asir,2026-08-03 03:21:10,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-03 03:21:10,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442538,EDCKUL21DSGDD110,DSG,Electrical,,L1,TX BAY DD-DE,L1 RED TAG,IT,Siemens Malaysia,L1,Siemens Malaysia,"First Floor, TX Dex DD-DE, DC Building Day 2",,Siemens Medium Voltage Switching Technologies(Wuxi) Ltd,Gas Insulated Metal Enclosed Medium Voltage Switchgears,Gas Insulated Metal Enclosed Medium Voltage Switchgears,,TBW3010333060-01600/001,4,Siemens,KUL21 MV System,2026-05-08 04:28:47,Aaron Asir,2026-07-07 01:56:20,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-07-07 01:56:20,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442539,EDCKUL21DSGDE110,DSG,Electrical,,L1,TX BAY DD-DE,L1 RED TAG,IT,Siemens Malaysia,L1,Siemens Malaysia,"First Floor, TX Dex DD-DE, DC Building Day 2",,Siemens Medium Voltage Switching Technologies(Wuxi) Ltd,Gas Insulated Metal Enclosed Medium Voltage Switchgears,8DJH 36,,TBW3010333060-014000/063,4,Siemens,KUL21 MV System,2026-05-08 04:28:47,Aaron Asir,2026-07-07 01:56:20,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-07-07 01:56:20,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442540,EDCKUL21DSGDF110,DSG,Electrical,,L1,TX BAY DF-DT2,L1 RED TAG,IT,Siemens Malaysia,L1,Siemens Malaysia,"First Floor, TX Dex DF-DT, DC Building Day 2",,Siemens Medium Voltage Switching Technologies(Wuxi) Ltd,Gas Insulated Metal Enclosed Medium Voltage Switchgears,Gas Insulated Metal Enclosed Medium Voltage Switchgears,,TBW3010333060-015000/003,4,Siemens,KUL21 MV System,2026-05-08 04:28:47,Aaron Asir,2026-07-07 01:56:20,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-07-07 01:56:20,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442543,EDCKUL21DSGDT110,DSG,Electrical,,L1,TX BAY DT1-DA,L1 RED TAG,IT,Siemens Malaysia,L1,Siemens Malaysia,"First Floor, TX Dex DC-DT, DC Building Day 2",,Siemens Medium Voltage Switching Technologies(Wuxi) Ltd,Gas Insulated Metal Enclosed Medium Voltage Switchgears,Gas Insulated Metal Enclosed Medium Voltage Switchgears,,TBW3010333060-015000/005,4,Siemens,KUL21 MV System,2026-05-08 04:28:47,Aaron Asir,2026-07-07 01:56:20,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-07-07 01:56:20,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442541,EDCKUL21DSGDT120,DSG,Electrical,,L1,TX BAY DF-DT2,L1 RED TAG,IT,Siemens Malaysia,L1,Siemens Malaysia,"First Floor, TX Dex DF-DT, DC Building Day 2",,Siemens Medium Voltage Switching Technologies(Wuxi) Ltd,Gas Insulated Metal Enclosed Medium Voltage Switchgears,8DJH 36,,TBW3010333060-014000/001,4,Siemens,KUL21 MV System,2026-05-08 04:28:47,Aaron Asir,2026-07-07 01:56:20,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-07-07 01:56:20,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442581,EDCKUL21ELPDB120,ELP,Electrical,,L1,PANEL RM L1,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,PANEL ROOM DAY-2 1F,,POWERWELL,NOT SPECIFIED,NOT SPECIFIED,,PW/22229/2026/05,4,PROMATRIX DCS,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442582,EDCKUL21ELPDC110,ELP,Electrical,,L1,PANEL RM L1,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,PANEL ROOM DAY-2 1F,,POWERWELL,NOT SPECIFIED,NOT SPECIFIED,,PW/22160/2026/05,4,PROMATRIX DCS,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442584,EDCKUL21ELPDD110,ELP,Electrical,,L1,PANEL RM L1,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,PANEL ROOM DAY-2 1F,,POWERWELL,NOT SPECIFIED,NOT SPECIFIED,,PW/22168/2026/05,4,PROMATRIX DCS,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442583,EDCKUL21ELPDE120,ELP,Electrical,,L1,PANEL RM L1,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,PANEL ROOM DAY-2 1F,,POWERWELL,NOT SPECIFIED,NOT SPECIFIED,,PW/22160/2026/05,4,PROMATRIX DCS,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442586,EDCKUL21EPPDA110,EPP,Electrical,,L1,PANEL RM L1,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,PANEL ROOM DAY-2 1F,,POWERWELL,NOT SPECIFIED,NOT SPECIFIED,,PW/22166/2026/05,4,PROMATRIX DCS,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442585,EDCKUL21EPPDB120,EPP,Electrical,,L1,PANEL RM L1,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,PANEL ROOM DAY-2 1F,,POWERWELL,NOT SPECIFIED,NOT SPECIFIED,,PW/22228/2026/05,4,PROMATRIX DCS,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442587,EDCKUL21EPPDE120,EPP,Electrical,,L1,PANEL RM L1,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,PANEL ROOM DAY-2 1F,,POWERWELL,NOT SPECIFIED,NOT SPECIFIED,,PW/22167/2026/05,4,PROMATRIX DCS,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442588,EDCKUL21EPPDF110,EPP,Electrical,,L1,PANEL RM L1,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,PANEL ROOM DAY-2 1F,,POWERWELL,NOT SPECIFIED,NOT SPECIFIED,,PW/22169/2026/05,4,PROMATRIX DCS,KUL21 LV System,2026-05-08 04:28:48,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12549767,EDCKUL21EXF04800,EXF,Mechanical,,L1,BATT RM DT1,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 ACMV System,2026-05-19 09:48:39,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-19 09:48:39,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12549768,EDCKUL21EXF04900,EXF,Mechanical,,L1,BATT RM DA,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 ACMV System,2026-05-19 09:48:39,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-19 09:48:39,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12549769,EDCKUL21EXF05000,EXF,Mechanical,,L1,BATT RM DB,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 ACMV System,2026-05-19 09:48:39,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-19 09:48:39,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12549770,EDCKUL21EXF05100,EXF,Mechanical,,L1,BATT RM DC,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 ACMV System,2026-05-19 09:48:39,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-19 09:48:39,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12549771,EDCKUL21EXF05200,EXF,Mechanical,,L1,BATT RM DT2,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 ACMV System,2026-05-19 09:48:39,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-19 09:48:39,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12549772,EDCKUL21EXF05300,EXF,Mechanical,,L1,BATT RM DF,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 ACMV System,2026-05-19 09:48:39,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-19 09:48:39,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12549773,EDCKUL21EXF05400,EXF,Mechanical,,L1,BATT RM DE,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 ACMV System,2026-05-19 09:48:39,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-19 09:48:39,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12549774,EDCKUL21EXF05500,EXF,Mechanical,,L1,BATT RM DD,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 ACMV System,2026-05-19 09:48:39,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-19 09:48:39,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442476,EDCKUL21EXPB0105,EXP,Mechanical,,L1,MECH 51,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 TCS System,2026-05-08 04:28:47,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:47,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442478,EDCKUL21EXPB0106,EXP,Mechanical,,L1,MECH 61,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 TCS System,2026-05-08 04:28:47,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:47,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442477,EDCKUL21EXPB0205,EXP,Mechanical,,L1,MECH 52,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 TCS System,2026-05-08 04:28:47,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:47,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442479,EDCKUL21EXPB0206,EXP,Mechanical,,L1,MECH 62,NO TAG,IT,Promatrix DCS,L1,Promatrix DCS,,,,,,,,4,PROMATRIX DCS,KUL21 TCS System,2026-05-08 04:28:47,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-05-08 04:28:47,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,13582298,EDCKUL21GDS00600,GDS,Mechanical,,,ELE RM DT2,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,4,,KUL21 ACMV System,2026-07-23 15:14:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-07-23 15:14:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
52047,12442512,EDCKUL21GDTDA100,GDT,Fuel,,L1,GEN ROOM DA,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,Confirm GENERATOR ROOM DA,,Confirm ALFA NOISE CONTROL SDN BHD,Confirm 1000 LITERS DOUBLE WALL FUEL TANK,Confirm 1000 GALLONS,,13255-25-FT2-DA,4,Sime Darby,KUL21 Fuel System,2026-05-08 04:28:47,Aaron Asir,2026-07-13 05:23:22,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 05:23:22,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442513,EDCKUL21GDTDB100,GDT,Fuel,,L1,GEN ROOM DB,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,Confirm GENERATOR ROOM DB,,Confirm ALFA NOISE CONTROL SDN BHD,Confirm 1000 LITERS DOUBLE WALL FUEL TANK,Confirm 1000 GALLONS,,13255-25-FT2-DB,4,Sime Darby,KUL21 Fuel System,2026-05-08 04:28:47,Aaron Asir,2026-07-13 05:23:27,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 05:23:27,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442514,EDCKUL21GDTDC100,GDT,Fuel,,L1,GEN ROOM DC,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,Confirm GENERATOR ROOM DC,,Confirm ALFA NOISE CONTROL SDN BHD,Confirm 1000 LITERS DOUBLE WALL FUEL TANK,Confirm 1000 GALLONS,,13255-25-FT2-DC,4,Sime Darby,KUL21 Fuel System,2026-05-08 04:28:47,Aaron Asir,2026-07-13 05:23:31,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 05:23:31,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442515,EDCKUL21GDTDD100,GDT,Fuel,,L1,GEN ROOM DD,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,Confirm GENERATOR ROOM DD,,Confirm ALFA NOISE CONTROL SDN BHD,Confirm 1000 LITERS DOUBLE WALL FUEL TANK,Confirm 1000 GALLONS,,13255-25-FT2-DD,4,Sime Darby,KUL21 Fuel System,2026-05-08 04:28:47,Aaron Asir,2026-07-13 05:23:35,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 05:23:35,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442516,EDCKUL21GDTDE100,GDT,Fuel,,L1,GEN ROOM DE,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,Confirm GENERATOR ROOM DE,,Confirm ALFA NOISE CONTROL SDN BHD,Confirm 1000 LITERS DOUBLE WALL FUEL TANK,Confirm 1000 GALLONS,,13255-25-FT2-DE,4,Sime Darby,KUL21 Fuel System,2026-05-08 04:28:47,Aaron Asir,2026-07-13 05:23:40,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 05:23:40,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442517,EDCKUL21GDTDF100,GDT,Fuel,,L1,GEN ROOM DF,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,Confirm GENERATOR ROOM DF,,Confirm ALFA NOISE CONTROL SDN BHD,Confirm 1000 LITERS DOUBLE WALL FUEL TANK,Confirm 1000 GALLONS,,13255-25-FT2-DF,4,Sime Darby,KUL21 Fuel System,2026-05-08 04:28:47,Aaron Asir,2026-07-13 05:23:44,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 05:23:44,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442518,EDCKUL21GDTDT100,GDT,Fuel,,L1,GEN ROOM DT1,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,Confirm GENERATOR ROOM DT1,,Confirm ALFA NOISE CONTROL SDN BHD,Confirm 1000 LITERS DOUBLE WALL FUEL TANK,Confirm 1000 GALLONS,,13255-25-FT2-DT1,4,Sime Darby,KUL21 Fuel System,2026-05-08 04:28:47,Aaron Asir,2026-07-13 05:23:48,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 05:23:48,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442519,EDCKUL21GDTDT200,GDT,Fuel,,L1,GEN ROOM DT2,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,Confirm GENERATOR ROOM DT2,,Confirm ALFA NOISE CONTROL SDN BHD,Confirm 1000 LITERS DOUBLE WALL FUEL TANK,Confirm 1000 GALLONS,,13255-25-FT2-DT2,4,Sime Darby,KUL21 Fuel System,2026-05-08 04:28:47,Aaron Asir,2026-07-13 05:23:51,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 05:23:51,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442520,EDCKUL21GENDA100,GEN,Electrical,,L1,GEN ROOM DA,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DA,,CATERPILLAR,3516E,CAT3516EJGZF00354,,ZWG00482,4,Sime Darby,KUL21 Generator System,2026-05-08 04:28:47,Aaron Asir,2026-07-20 02:02:21,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-20 02:02:21,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442521,EDCKUL21GENDB100,GEN,Electrical,,L1,GEN ROOM DB,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DB,,CATERPILLAR,3516E,CAT3516EJGZF00325,,ZWG00325,4,Sime Darby,KUL21 Generator System,2026-05-08 04:28:47,Aaron Asir,2026-07-20 02:02:43,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-20 02:02:43,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442522,EDCKUL21GENDC100,GEN,Electrical,,L1,GEN ROOM DC,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DC,,CATERPILLAR,3516E,CAT3516EHGZF00524,,ZWG00524,4,Sime Darby,KUL21 Generator System,2026-05-08 04:28:47,Aaron Asir,2026-07-20 02:02:55,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-20 02:02:55,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442523,EDCKUL21GENDD100,GEN,Electrical,,L1,GEN ROOM DD,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DD,,CATERPILLAR,3516E,CAT3516ECGZF00476,,ZWG00476,4,Sime Darby,KUL21 Generator System,2026-05-08 04:28:47,Aaron Asir,2026-08-06 15:27:53,Alif Aizat,,,,,,,,,,,,,L1 Red Tag,2026-08-06 15:27:53,Alif Aizat,2026-09-12T20:09:40.124047+00:00
52047,12442524,EDCKUL21GENDE100,GEN,Electrical,,L1,GEN ROOM DE,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DE,,CATERPILLAR,3516E,CAT3516EEGZF00475,,ZWG00475,4,Sime Darby,KUL21 Generator System,2026-05-08 04:28:47,Aaron Asir,2026-07-20 02:03:02,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-20 02:03:02,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442525,EDCKUL21GENDF100,GEN,Electrical,,L1,GEN ROOM DF,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DF,,CATERPILLAR,3516E,CAT3516EAGZF00343,,ZWG00343,4,Sime Darby,KUL21 Generator System,2026-05-08 04:28:47,Aaron Asir,2026-07-20 02:03:09,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-20 02:03:09,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442526,EDCKUL21GENDT100,GEN,Electrical,,L1,GEN ROOM DT1,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DT1,,CATERPILLAR,3516E,CAT3516EKGZF00482,,ZWG00482,4,Sime Darby,KUL21 Generator System,2026-05-08 04:28:47,Aaron Asir,2026-07-20 02:03:14,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-20 02:03:14,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442527,EDCKUL21GENDT200,GEN,Electrical,,L1,GEN ROOM DT2,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DT2,,CATERPILLAR,3516E,CAT3516EPGZF00349,,ZWG00349,4,Sime Darby,KUL21 Generator System,2026-05-08 04:28:47,Aaron Asir,2026-07-20 02:03:21,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-20 02:03:21,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442528,EDCKUL21GSBDA100,GSB,Electrical,,L1,GEN ROOM DA,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DA,,ENERCON ASIA PTE LTD,ABB 5000 EKIP TOUCH LSIG 4P,SACE EMAX2,,,4,Sime Darby,KUL21 Generator System,2026-05-08 04:28:47,Aaron Asir,2026-07-13 07:33:49,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 07:33:49,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
52047,12442529,EDCKUL21GSBDB100,GSB,Electrical,,L1,GEN ROOM DB,L1 RED TAG,IT,Sime Darby Industrial,L1,Sime Darby Industrial,GENERATOR ROOM DB,,ENERCON ASIA PTE LTD,ABB 5000 EKIP TOUCH LSIG 4P,SACE EMAX2,,,4,Sime Darby,KUL21 Generator System,2026-05-08 04:28:47,Aaron Asir,2026-07-20 02:08:37,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-20 02:08:37,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
